panel,kind,stage,condition,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct,ci_low,ci_high,bonf4_low,bonf4_high,seed_gains,primary_family
electricity,standard,fixed1024,SHIFT4,MAG_ONLY,DELTA_XY_BUDGET,0.18913717268408312,0.1916536846505149,1.3130517010516707,0.9861229424686716,1.666868830052633,0.8822823955616244,1.7730763509573346,"{""81551"": 1.4581852374656257, ""81552"": 1.166382297182389}",False
electricity,standard,fixed1024,SHIFT4,MAG_ONLY,DELTA_XY_DEFAULT,0.18913717268408312,0.1972283195794155,4.1024265240339535,3.209238980364907,5.053332555534549,2.965945089325987,5.235520589601438,"{""81551"": 4.739717967124324, ""81552"": 3.451609544419687}",False
electricity,standard,fixed1024,SHIFT4,MAG_ONLY,B0,0.18913717268408312,0.1913074833711303,1.1344619921829446,0.8089198526559019,1.5220146660090141,0.7127758821337538,1.6475240006445453,"{""81551"": 1.3623961806252471, ""81552"": 0.9037278368058899}",False
electricity,standard,fixed1024,SHIFT4,MAG_ONLY,PLAIN,0.18913717268408312,0.1896246186127475,0.2570583567842677,-0.11745787785491735,0.6631157727688965,-0.19731778264441002,0.7831578051208656,"{""81551"": 0.2568427305088994, ""81552"": 0.2572756206031368}",False
electricity,standard,fixed1024,SHIFT8,C3,DELTA_XY_BUDGET,0.2025961570896343,0.2080978283329506,2.6437908013695277,2.072461610200729,3.2916336764927108,1.941981009093005,3.4475489496486573,"{""81551"": 2.499718990180677, ""81552"": 2.786863428618813}",False
electricity,standard,fixed1024,SHIFT8,C3,DELTA_XY_DEFAULT,0.2025961570896343,0.21450021156710472,5.54967027328378,4.7562519434494135,6.418046349513884,4.56887090538359,6.730752336260825,"{""81551"": 6.78864531734259, ""81552"": 4.282474695845084}",False
electricity,standard,fixed1024,SHIFT8,C3,B0,0.2025961570896343,0.21003227646690217,3.540465066777343,2.881924810825127,4.324775305306896,2.687481508821158,4.50097966776414,"{""81551"": 2.9482876974254335, ""81552"": 4.123132691285425}",False
electricity,standard,fixed1024,SHIFT8,C3,PLAIN,0.2025961570896343,0.20655989908145772,1.918931026520454,1.4872390773013222,2.3892896181948,1.41329283026535,2.5493793525878132,"{""81551"": 1.835730185431217, ""81552"": 2.001658821434482}",False
electricity,standard,fixed1024,SHIFT8,MAG_ONLY,DELTA_XY_BUDGET,0.2025726834123795,0.2080978283329506,2.655070917766156,2.1084589012779102,3.276782974036685,1.9941868446137314,3.436998634967135,"{""81551"": 2.4392556780059027, ""81552"": 2.869389410038403}",False
electricity,standard,fixed1024,SHIFT8,MAG_ONLY,DELTA_XY_DEFAULT,0.2025726834123795,0.21450021156710472,5.560613701769612,4.77168704381184,6.462589390274371,4.578241189997931,6.7040767956000495,"{""81551"": 6.7308417174140605, ""81552"": 4.363731025939732}",False
electricity,standard,fixed1024,SHIFT8,MAG_ONLY,B0,0.2025726834123795,0.21003227646690217,3.551641290570018,2.8924574750454664,4.311176655826076,2.670318131194741,4.503772811925695,"{""81551"": 2.8881025582928044, ""81552"": 4.204524289675815}",False
electricity,standard,fixed1024,SHIFT8,MAG_ONLY,PLAIN,0.2025726834123795,0.20655989908145772,1.9302951283423408,1.4872947339888332,2.4120807518864504,1.3898590900311873,2.573526616477162,"{""81551"": 1.7748551107264698, ""81552"": 2.084851377178376}",False
electricity,standard,fixed1024,SHIFT_POINT,C3,DELTA_XY_BUDGET,0.19359883364753355,0.19628999816899045,1.3710145939988316,1.0297528417275688,1.7307735984137813,0.9506547261683758,1.8271551584068155,"{""81551"": 1.5607638423904668, ""81552"": 1.1771708687646543}",False
electricity,standard,fixed1024,SHIFT_POINT,C3,DELTA_XY_DEFAULT,0.19359883364753355,0.20283010835438509,4.551234913666091,3.723123164145518,5.36793929870396,3.506353988573409,5.562298606864597,"{""81551"": 5.1290876778742, ""81552"": 3.9559329767629436}",False
electricity,standard,fixed1024,SHIFT_POINT,C3,B0,0.19359883364753355,0.19622145590940776,1.3365624313199653,1.0580625596161692,1.6454301373125666,0.9724833563379602,1.703500153415542,"{""81551"": 1.599694310894173, ""81552"": 1.0673473970778335}",False
electricity,standard,fixed1024,SHIFT_POINT,C3,PLAIN,0.19359883364753355,0.19415738391401322,0.28767912670631945,0.008856342492694347,0.5677630527282178,-0.07125516616635769,0.6356629836619665,"{""81551"": 0.3175113012032327, ""81552"": 0.2573031829343875}",False
electricity,standard,fixed1024,SHIFT_POINT,MAG_ONLY,DELTA_XY_BUDGET,0.19377268204236553,0.19628999816899045,1.282447475728088,0.9516374782044005,1.6324999290050382,0.8809897599747151,1.748108187098565,"{""81551"": 1.4151085672698516, ""81552"": 1.146923775918629}",False
electricity,standard,fixed1024,SHIFT_POINT,MAG_ONLY,DELTA_XY_DEFAULT,0.19377268204236553,0.20283010835438509,4.465523578084573,3.658536047267608,5.270683282720935,3.4789684899144087,5.474807256733969,"{""81551"": 4.98871226076818, ""81552"": 3.9265363905884754}",False
electricity,standard,fixed1024,SHIFT_POINT,MAG_ONLY,B0,0.19377268204236553,0.19622145590940776,1.247964375604671,0.9875900905721191,1.5250319573826383,0.9304107918259565,1.624883212037619,"{""81551"": 1.4540966391065613, ""81552"": 1.0370666901289294}",False
electricity,standard,fixed1024,SHIFT_POINT,MAG_ONLY,PLAIN,0.19377268204236553,0.19415738391401322,0.1981391919753439,-0.134887620896178,0.5348325434958758,-0.24280449616786048,0.6123768093956998,"{""81551"": 0.17001645176246694, ""81552"": 0.22677454255988216}",False
electricity,standard,selected,BURST16,C3,DELTA_XY_BUDGET,0.17687844972320715,0.17801016552470375,0.6357590860953,0.2718175717462712,0.9915990261415037,0.1882720537574914,1.106100816631904,"{""81551"": 0.6917567271920944, ""81552"": 0.5791200532641816}",False
electricity,standard,selected,BURST16,C3,DELTA_XY_DEFAULT,0.17687844972320715,0.18038100909717625,1.9417561701754127,1.3495052469710798,2.6128756105488877,1.1558109326184733,2.8129267790446564,"{""81551"": 1.0508932828616202, ""81552"": 2.8256587209653072}",False
electricity,standard,selected,BURST16,C3,B0,0.17687844972320715,0.17596086163135755,-0.5214728339828056,-0.8808587903017534,-0.20095340718339974,-0.9669600571411103,-0.12261218765336808,"{""81551"": -0.8498630886097036, ""81552"": -0.1918622194115427}",False
electricity,standard,selected,BURST16,C3,PLAIN,0.17687844972320715,0.17688331645162417,0.0027513778657284327,-0.20664115844150843,0.23357099653156602,-0.2630072423597285,0.2907969468946243,"{""81551"": -0.11794723763178805, ""81552"": 0.12439897939000577}",False
electricity,standard,selected,BURST16,MAG_ONLY,DELTA_XY_BUDGET,0.17685262485400738,0.17801016552470375,0.6502666110580813,0.2976256580062578,0.9963198248819202,0.2199686190886901,1.1096578342203018,"{""81551"": 0.7672396513695223, ""81552"": 0.5319537725028356}",False
electricity,standard,selected,BURST16,MAG_ONLY,DELTA_XY_DEFAULT,0.17685262485400738,0.18038100909717625,1.956073015019022,1.3597297717916852,2.624056481286989,1.1551373076738267,2.8199596002952623,"{""81551"": 1.1261032319414443, ""81552"": 2.779558221090217}",False
electricity,standard,selected,BURST16,MAG_ONLY,B0,0.17685262485400738,0.17596086163135755,-0.50679634913251,-0.8545336627986327,-0.20592623451734698,-0.9474076119274826,-0.11034721008256568,"{""81551"": -0.7732083989490546, ""81552"": -0.2393942620365408}",False
electricity,standard,selected,BURST16,MAG_ONLY,PLAIN,0.17685262485400738,0.17688331645162417,0.01735132415677798,-0.21094525400640218,0.27783438065908717,-0.2596819139127189,0.3329060649048254,"{""81551"": -0.04184886783806796, ""81552"": 0.07701697430746446}",False
electricity,standard,selected,BURST4,C3,DELTA_XY_BUDGET,0.16949500767230746,0.17104929707103708,0.9086792084764483,0.6010604390877003,1.2201365394462793,0.5085503592160784,1.295288452542391,"{""81551"": 1.3250186884218307, ""81552"": 0.4859203771575671}",False
electricity,standard,selected,BURST4,C3,DELTA_XY_DEFAULT,0.16949500767230746,0.1719114233233845,1.4056166858274932,0.8014789276589549,2.059655192219175,0.681454285359894,2.25927552876071,"{""81551"": 0.5611771473397753, ""81552"": 2.2414791489229424}",False
electricity,standard,selected,BURST4,C3,B0,0.16949500767230746,0.16896267436784929,-0.31505970561238605,-0.5550472972349352,-0.0762069145056018,-0.6329657345487787,-0.026246768282101107,"{""81551"": -0.2742001344416378, ""81552"": -0.3562330898156274}",False
electricity,standard,selected,BURST4,C3,PLAIN,0.16949500767230746,0.16925596638511592,-0.14123064155247,-0.2616432411831088,-0.013639529344467554,-0.2865074569861481,0.019942203806335445,"{""81551"": -0.1341502351160484, ""81552"": -0.14836060710139432}",False
electricity,standard,selected,BURST4,MAG_ONLY,DELTA_XY_BUDGET,0.16955885313543828,0.17104929707103708,0.8713534408620327,0.5504646820447515,1.1917213777121134,0.46130177452209337,1.2727440856512673,"{""81551"": 1.3338077995393216, ""81552"": 0.4017687062162656}",False
electricity,standard,selected,BURST4,MAG_ONLY,DELTA_XY_DEFAULT,0.16955885313543828,0.1719114233233845,1.3684781048672767,0.7612706544964681,2.0370042232892236,0.635289911426185,2.233808509079915,"{""81551"": 0.5700342948337767, ""81552"": 2.158812023732759}",False
electricity,standard,selected,BURST4,MAG_ONLY,B0,0.16955885313543828,0.16896267436784929,-0.352846431804843,-0.5972318483400602,-0.11291632502304816,-0.6910619320452601,-0.054496174164861494,"{""81551"": -0.2652685787880804, ""81552"": -0.4410969074370996}",False
electricity,standard,selected,BURST4,MAG_ONLY,PLAIN,0.16955885313543828,0.16925596638511592,-0.1789518897272968,-0.30955378127151323,-0.033996972215183385,-0.34381950736526556,0.010135966387709177,"{""81551"": -0.12523115389226902, ""81552"": -0.23304864239308554}",False
electricity,standard,selected,BURST8,C3,DELTA_XY_BUDGET,0.1788326030102572,0.18022336338682246,0.7716870612275772,0.4107762335540782,1.1586841667454222,0.3314856328844614,1.2482985287927353,"{""81551"": 0.7686494547557432, ""81552"": 0.7747508714906481}",False
electricity,standard,selected,BURST8,C3,DELTA_XY_DEFAULT,0.1788326030102572,0.18148135962388878,1.4595199303779838,0.8365537728830045,2.159341006653357,0.7002352232643934,2.32339395599502,"{""81551"": 0.5756818603795621, ""81552"": 2.335259442861304}",False
electricity,standard,selected,BURST8,C3,B0,0.1788326030102572,0.1782235903731085,-0.3417126968846995,-0.6076635480156922,-0.07210765575995881,-0.6683822889052483,0.0035844415369664507,"{""81551"": -0.4915369822546367, ""81552"": -0.19103857603925967}",False
electricity,standard,selected,BURST8,C3,PLAIN,0.1788326030102572,0.17862598157537576,-0.11567266590175596,-0.2656645289723347,0.05116677007268905,-0.2995551601890238,0.11203691171091648,"{""81551"": -0.19910845448192216, ""81552"": -0.0316525990438743}",False
electricity,standard,selected,BURST8,MAG_ONLY,DELTA_XY_BUDGET,0.17886827384236093,0.18022336338682246,0.7518944930314242,0.4014177030137128,1.1318851660869236,0.32418695549831733,1.2283296648221516,"{""81551"": 0.7903892091364106, ""81552"": 0.713067703791026}",False
electricity,standard,selected,BURST8,MAG_ONLY,DELTA_XY_DEFAULT,0.17886827384236093,0.18148135962388878,1.4398645607148541,0.8352177640696787,2.1333442072478537,0.682046186028371,2.298066388573144,"{""81551"": 0.5974638903927021, ""81552"": 2.2745463620372552}",False
electricity,standard,selected,BURST8,MAG_ONLY,B0,0.17886827384236093,0.1782235903731085,-0.36172734928232586,-0.6102071775625073,-0.12329726177393868,-0.6680766522897713,-0.05733378670722013,"{""81551"": -0.469521144323104, ""81552"": -0.2533221247203121}",False
electricity,standard,selected,BURST8,MAG_ONLY,PLAIN,0.17886827384236093,0.17862598157537576,-0.13564223124109542,-0.2838907125444745,0.017117056557877815,-0.3151132866976389,0.07514247662575341,"{""81551"": -0.17715668223461378, ""81552"": -0.0938370657671106}",False
electricity,standard,selected,FAULT,C3,DELTA_XY_BUDGET,0.17199454904203534,0.1733920254615787,0.8059634898566981,0.5063595165699734,1.1121195724481219,0.4209070821997634,1.1824969278469324,"{""81551"": 1.0047839257448787, ""81552"": 0.6043615468696584}",False
electricity,standard,selected,FAULT,C3,DELTA_XY_DEFAULT,0.17199454904203534,0.17453668273558332,1.456503958769062,0.8842949387840696,2.0795373364653025,0.7724056930830454,2.2587794050673096,"{""81551"": 0.5622579656685445, ""81552"": 2.3434307706098223}",False
electricity,standard,selected,FAULT,C3,B0,0.17199454904203534,0.17146015159423397,-0.31167442862527484,-0.5480681811362342,-0.07956097461682086,-0.6067340803826181,-0.030009536455292897,"{""81551"": -0.4072590214982519, ""81552"": -0.21532758188560486}",False
electricity,standard,selected,FAULT,C3,PLAIN,0.17199454904203534,0.17182255095517962,-0.10010216115379222,-0.22328319971049004,0.01828356947287389,-0.2629445134067608,0.05728085855420658,"{""81551"": -0.16827690251217664, ""81552"": -0.03134625950640402}",False
electricity,standard,selected,FAULT,MAG_ONLY,DELTA_XY_BUDGET,0.17201792495828677,0.1733920254615787,0.7924819492903468,0.48118426912534623,1.1020242524354293,0.40214446357700906,1.1799734243991935,"{""81551"": 1.0331327257678047, ""81552"": 0.5484644573133801}",False
electricity,standard,selected,FAULT,MAG_ONLY,DELTA_XY_DEFAULT,0.17201792495828677,0.17453668273558332,1.4431108336763643,0.8543667908218339,2.0633511051062547,0.750660643808843,2.244068098332926,"{""81551"": 0.5907334897943595, ""81552"": 2.288511680789329}",False
electricity,standard,selected,FAULT,MAG_ONLY,B0,0.17201792495828677,0.17146015159423397,-0.3253078682519783,-0.5627818147972774,-0.0966850220500393,-0.6195464338502207,-0.04851079292656952,"{""81551"": -0.3785058612979064, ""81552"": -0.27168563972330695}",False
electricity,standard,selected,FAULT,MAG_ONLY,PLAIN,0.17201792495828677,0.17182255095517962,-0.11370684582496793,-0.25520412050220376,0.02518781849652549,-0.28613591640521213,0.06884316577114417,"{""81551"": -0.13959217851076122, ""81552"": -0.08760085183379118}",False
electricity,standard,selected,POINT16,C3,DELTA_XY_BUDGET,0.16996003536285986,0.17122772720374146,0.7403542998460688,0.40410749453571176,1.0848093444314195,0.31919273186800856,1.1658211540042656,"{""81551"": 0.7561777150550286, ""81552"": 0.7243223065800497}",False
electricity,standard,selected,POINT16,C3,DELTA_XY_DEFAULT,0.16996003536285986,0.17215105571420736,1.2727312895396192,0.738053267922644,1.8564589396740672,0.6241079649781441,1.9843641666307898,"{""81551"": 0.24601773892551915, ""81552"": 2.2913229228400667}",False
electricity,standard,selected,POINT16,C3,B0,0.16996003536285986,0.1695214940116935,-0.2586936563549358,-0.5081262743599385,-0.0023841461612661777,-0.5910397231284176,0.062085817833693296,"{""81551"": -0.4523908562571677, ""81552"": -0.06326616420824216}",False
electricity,standard,selected,POINT16,C3,PLAIN,0.16996003536285986,0.16983414055727708,-0.0741280906004338,-0.2261686515084843,0.0816040285185187,-0.2627429292703233,0.11840856751409007,"{""81551"": -0.20859827244299467, ""81552"": 0.0617035251574638}",False
electricity,standard,selected,POINT16,MAG_ONLY,DELTA_XY_BUDGET,0.1699717964679845,0.17122772720374146,0.7334856078902163,0.39432342000434634,1.086411627957351,0.3105286120494443,1.1679584115233912,"{""81551"": 0.7831393913257378, ""81552"": 0.6831773077438763}",False
electricity,standard,selected,POINT16,MAG_ONLY,DELTA_XY_DEFAULT,0.1699717964679845,0.17215105571420736,1.2658994376663624,0.7241003987083744,1.8508781417807088,0.6054513536529023,1.9718183303166295,"{""81551"": 0.2731180109073361, ""81552"": 2.250827370474884}",False
electricity,standard,selected,POINT16,MAG_ONLY,B0,0.1699717964679845,0.1695214940116935,-0.2656314816691818,-0.5256462790190297,-0.011504485760698317,-0.5817064987122551,0.05725284111425325,"{""81551"": -0.4251008468588058, ""81552"": -0.10473758062692351}",False
electricity,standard,selected,POINT16,MAG_ONLY,PLAIN,0.1699717964679845,0.16983414055727708,-0.08105314411797071,-0.24504755498104325,0.09230319590159429,-0.2828314991328934,0.12589132869738712,"{""81551"": -0.18137449443891285, ""81552"": 0.020283902671036635}",False
electricity,standard,selected,POINT4,C3,DELTA_XY_BUDGET,0.16763158944070727,0.16922412892572508,0.941082985699282,0.6055991517963699,1.2900344825315444,0.5250185214570128,1.3555877525595112,"{""81551"": 1.3452177745542193, ""81552"": 0.5299166741438155}",False
electricity,standard,selected,POINT4,C3,DELTA_XY_DEFAULT,0.16763158944070727,0.16990461708829108,1.3378257086460565,0.7263200150651997,2.00442357103592,0.5790735740252365,2.1921532281104112,"{""81551"": 0.5196665950980117, ""81552"": 2.149868473849048}",False
electricity,standard,selected,POINT4,C3,B0,0.16763158944070727,0.1673068405664775,-0.19410376355815107,-0.39978069392518856,0.019128284619976187,-0.45136407501375514,0.06688797896898085,"{""81551"": -0.12404585792007428, ""81552"": -0.2648958339516172}",False
