panel,kind,stage,condition,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct,ci_low,ci_high,bonf4_low,bonf4_high,seed_gains,primary_family
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,MAG_ONLY,TOKEN_GATE,0.20573686104850267,0.20912234621310222,1.6189016745009277,1.0770152339160233,2.2485174278078177,0.9202929067583946,2.374535809737129,"{""81551"": 1.2483899225366635, ""81552"": 1.9861024276599637}",False
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,MAG_ONLY,TOKEN_GATE_ENTROPY,0.20573686104850267,0.20894632690656306,1.5360240620528431,0.970376941181571,2.1983860892949108,0.8379262784569633,2.3576089374757827,"{""81551"": 1.6370371998857713, ""81552"": 1.434952891457153}",False
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,MAG_ONLY,B0,0.20573686104850267,0.21290391979548912,3.3663348020416817,2.588394910433877,4.29862298288289,2.3778275684860866,4.473893928475773,"{""81551"": 2.7603557433242942, ""81552"": 3.9639295033434885}",False
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,MAG_ONLY,PLAIN,0.20573686104850267,0.20948298854041514,1.7882728893710342,1.1939340432450454,2.4800772464377485,1.0065570980206713,2.6322088709856835,"{""81551"": 1.5426256993993026, ""81552"": 2.0323372684644125}",False
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,C3,TOKEN_GATE,0.20572031639011443,0.20912234621310222,1.6268131477068515,1.112651153108659,2.2310239996125705,0.9847432421525677,2.362076956691973,"{""81551"": 1.2929052432034904, ""81552"": 1.9577371558371137}",False
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,C3,TOKEN_GATE_ENTROPY,0.20572031639011443,0.20894632690656306,1.5439421999943748,1.0133902501953909,2.1559124848812203,0.8965478248507681,2.323617310205672,"{""81551"": 1.6813773258579023, ""81552"": 1.4064281166781267}",False
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,C3,B0,0.20572031639011443,0.21290391979548912,3.3741057526207596,2.5978911952296935,4.302363340990627,2.377948920722941,4.504448364266257,"{""81551"": 2.804189498968568, ""81552"": 3.936136615682573}",False
electricity,shape,fixed1024,PAIRED_SHIFT8_D32,C3,PLAIN,0.20572031639011443,0.20948298854041514,1.7961707423201023,1.2208667632281802,2.4551732983598207,1.095322125400732,2.6260050101820918,"{""81551"": 1.5870083842544291, ""81552"": 2.003985377028006}",False
electricity,shape,fixed1024,PULSE8_D32,MAG_ONLY,TOKEN_GATE,2.98294724525013,2.9653116698194566,-0.5947292357213696,-0.6377041125626526,-0.555101551242444,-0.6485089625804026,-0.5440526269169413,"{""81551"": -0.571496708934327, ""81552"": -0.6180133201497018}",False
electricity,shape,fixed1024,PULSE8_D32,MAG_ONLY,TOKEN_GATE_ENTROPY,2.98294724525013,2.9660197936345676,-0.5707126989472844,-0.6251513983114443,-0.519203820558895,-0.6396155276549116,-0.5053271143646049,"{""81551"": -0.7197575525660804, ""81552"": -0.4218477628156636}",False
electricity,shape,fixed1024,PULSE8_D32,MAG_ONLY,B0,2.98294724525013,2.9724499754568527,-0.35315210953765774,-0.4052931264030435,-0.29944638006469354,-0.4209222692268738,-0.28216078748807116,"{""81551"": 0.26727464242665144, ""81552"": -0.9824563429981836}",False
electricity,shape,fixed1024,PULSE8_D32,MAG_ONLY,PLAIN,2.98294724525013,2.963317921346202,-0.6624103260243874,-0.7089668149044454,-0.618467446105947,-0.7231152879150767,-0.6054330009033049,"{""81551"": -0.6732744823766179, ""81552"": -0.651529444407295}",False
electricity,shape,fixed1024,PULSE8_D32,C3,TOKEN_GATE,2.982972866590118,2.9653116698194566,-0.5955932710350442,-0.6357616163541524,-0.5580131443910065,-0.6450877569742005,-0.5497880916718102,"{""81551"": -0.6023480559136152, ""81552"": -0.5888234959326555}",False
electricity,shape,fixed1024,PULSE8_D32,C3,TOKEN_GATE_ENTROPY,2.982972866590118,2.9660197936345676,-0.5715765279764362,-0.6228410872034884,-0.5225285803041108,-0.6378352965117345,-0.509482708857866,"{""81551"": -0.7506543800928522, ""81552"": -0.392714847276765}",False
electricity,shape,fixed1024,PULSE8_D32,C3,B0,2.982972866590118,2.9724499754568527,-0.3540140698801153,-0.40487918862426864,-0.3044778146677901,-0.41929876676812233,-0.28740493943675866,"{""81551"": 0.23668059723608303, ""81552"": -0.9531607919095464}",False
electricity,shape,fixed1024,PULSE8_D32,C3,PLAIN,2.982972866590118,2.963317921346202,-0.663274942669223,-0.7072913994643881,-0.6218052007565428,-0.7185138902658773,-0.6130350819173682,"{""81551"": -0.7041570507407391, ""81552"": -0.6223298969832092}",False
electricity,shape,fixed1024,RAMP8_D32,MAG_ONLY,TOKEN_GATE,0.4822501504269867,0.49498847445797256,2.573458714353849,2.166347603791751,3.0106209412634786,2.0550218964625957,3.1031121369996226,"{""81551"": 1.6622844519791569, ""81552"": 3.698531504781799}",False
electricity,shape,fixed1024,RAMP8_D32,MAG_ONLY,TOKEN_GATE_ENTROPY,0.4822501504269867,0.48861971449948166,1.3035831104399098,0.8414963375593352,1.765284321668556,0.7349271076335318,1.8883425353517163,"{""81551"": -1.303657729369978, ""81552"": 4.405674028089379}",False
electricity,shape,fixed1024,RAMP8_D32,MAG_ONLY,B0,0.4822501504269867,0.4868097447647202,0.9366275812611735,0.5740402019081875,1.300932272771648,0.491253591191961,1.3971739076494778,"{""81551"": -4.704401488736698, ""81552"": 7.237928511038305}",False
electricity,shape,fixed1024,RAMP8_D32,MAG_ONLY,PLAIN,0.4822501504269867,0.4972621567880782,3.018931997169716,2.6203534981465664,3.442768011292864,2.508348333651152,3.5303862383222775,"{""81551"": 2.2331771177440007, ""81552"": 3.991836314565156}",False
electricity,shape,fixed1024,RAMP8_D32,C3,TOKEN_GATE,0.48771171073964587,0.49498847445797256,1.4700875058343499,1.0604839667049,1.8835163766416563,0.9532749464017088,1.9729044899857564,"{""81551"": 1.438336837979215, ""81552"": 1.50929165586009}",False
electricity,shape,fixed1024,RAMP8_D32,C3,TOKEN_GATE_ENTROPY,0.48771171073964587,0.48861971449948166,0.18583035700184825,-0.32970601779361564,0.680605084792138,-0.47452719461421794,0.8165545936364438,"{""81551"": -1.5343597780349105, ""81552"": 2.2325097864775323}",False
electricity,shape,fixed1024,RAMP8_D32,C3,B0,0.48771171073964587,0.4868097447647202,-0.18528100240917666,-0.6033937811294454,0.22660247254695312,-0.687043076094762,0.3466735324599197,"{""81551"": -4.942848159558988, ""81552"": 5.129150456607667}",False
electricity,shape,fixed1024,RAMP8_D32,C3,PLAIN,0.48771171073964587,0.4972621567880782,1.920605845037704,1.5387148041722494,2.3197136337923947,1.4490996809181278,2.393397753907199,"{""81551"": 2.010529615808243, ""81552"": 1.8092642204294407}",False
electricity,shape,fixed1024,STEP12_D17,MAG_ONLY,TOKEN_GATE,0.2957397987708874,0.30932224986129697,4.391035916911912,3.6257220427336985,5.201023351702955,3.374153852280016,5.419702156566245,"{""81551"": 3.5737190957381926, ""81552"": 5.222929947958354}",False
electricity,shape,fixed1024,STEP12_D17,MAG_ONLY,TOKEN_GATE_ENTROPY,0.2957397987708874,0.29778913582935806,0.6881839570013648,0.0364505031400439,1.3452253251854938,-0.1806099528270587,1.5409311823148206,"{""81551"": -3.785233520667375, ""81552"": 4.931545218406486}",False
electricity,shape,fixed1024,STEP12_D17,MAG_ONLY,B0,0.2957397987708874,0.32315176142918917,8.482690156806838,7.263986171673699,9.752536429410815,6.9879913407226315,10.070874888710186,"{""81551"": 1.3386314971954527, ""81552"": 14.866337719634293}",False
electricity,shape,fixed1024,STEP12_D17,MAG_ONLY,PLAIN,0.2957397987708874,0.31179404943076416,5.148991999426111,4.268067451745286,6.07229940942075,3.9812887338780922,6.316588911489498,"{""81551"": 4.481439221821293, ""81552"": 5.830510675094236}",False
electricity,shape,fixed1024,STEP12_D17,C3,TOKEN_GATE,0.3002590563086921,0.30932224986129697,2.9300166918703408,2.365252909356484,3.5195387525274975,2.2230801608885247,3.6550452574909165,"{""81551"": 4.045445535410019, ""81552"": 1.7946936776379485}",False
electricity,shape,fixed1024,STEP12_D17,C3,TOKEN_GATE_ENTROPY,0.3002590563086921,0.29778913582935806,-0.8294192709398907,-1.3808022820948522,-0.30618921643259817,-1.5737135964812228,-0.18339201517887047,"{""81551"": -3.277506392335816, ""81552"": 1.4927691023415401}",False
electricity,shape,fixed1024,STEP12_D17,C3,B0,0.3002590563086921,0.32315176142918917,7.0841962981264555,6.019030067001271,8.200168383994157,5.804815592230863,8.43194570004851,"{""81551"": 1.8212921957158845, ""81552"": 11.786918734699437}",False
electricity,shape,fixed1024,STEP12_D17,C3,PLAIN,0.3002590563086921,0.31179404943076416,3.6995552490919126,3.0302206241179626,4.414582979884427,2.831008988200749,4.548752028907357,"{""81551"": 4.9487250092219774, ""81552"": 2.42425155900291}",False
electricity,shape,fixed1024,STEP12_D63,MAG_ONLY,TOKEN_GATE,0.21491795684351434,0.2145432352612462,-0.1746601713225049,-0.8602472984927467,0.389976227758709,-1.055855258283273,0.5117246765679077,"{""81551"": 1.166367378962041, ""81552"": -1.5832927175380762}",False
electricity,shape,fixed1024,STEP12_D63,MAG_ONLY,TOKEN_GATE_ENTROPY,0.21491795684351434,0.21524552246119466,0.15218231437978957,-0.4230667915387504,0.6548435635665727,-0.6026588526388006,0.7603412174691873,"{""81551"": 1.647707218478145, ""81552"": -1.4239481512988261}",False
electricity,shape,fixed1024,STEP12_D63,MAG_ONLY,B0,0.21491795684351434,0.21891981114741088,1.8280000713146394,1.0712754850800164,2.6170211961294183,0.793468332023063,2.8440180119598493,"{""81551"": 3.767453122290154, ""81552"": -0.2365522896312644}",False
electricity,shape,fixed1024,STEP12_D63,MAG_ONLY,PLAIN,0.21491795684351434,0.2141792422764796,-0.34490483726763443,-1.0025944112500207,0.19863876611027304,-1.189943252109769,0.3211896484484191,"{""81551"": 1.0930117932154149, ""81552"": -1.8582763067091168}",False
electricity,shape,fixed1024,STEP12_D63,C3,TOKEN_GATE,0.21485498492276067,0.2145432352612462,-0.1453085487104211,-0.7596678553825509,0.36954710674054175,-0.9562628126552688,0.4889555941589399,"{""81551"": 0.5977324171526299, ""81552"": -0.92580831358402}",False
electricity,shape,fixed1024,STEP12_D63,C3,TOKEN_GATE_ENTROPY,0.21485498492276067,0.21524552246119466,0.1814381706845447,-0.3557457396932895,0.6618752854064759,-0.5419369727171738,0.7857685226650345,"{""81551"": 1.0818416242817763, ""81552"": -0.7674950839391625}",False
electricity,shape,fixed1024,STEP12_D63,C3,B0,0.21485498492276067,0.21891981114741088,1.8567649055357238,1.149115042158625,2.6051839373421983,0.88397399079822,2.814576296971995,"{""81551"": 3.213783392994174, ""81552"": 0.4122155153246987}",False
electricity,shape,fixed1024,STEP12_D63,C3,PLAIN,0.21485498492276067,0.2141792422764796,-0.3155033322084222,-0.8940842127660037,0.18852130824774185,-1.096943971544097,0.29701973639903484,"{""81551"": 0.5239547832671887, ""81552"": -1.1990121079050953}",False
electricity,shape,fixed1024,STEP6_D17,MAG_ONLY,TOKEN_GATE,0.23542684792274815,0.2392522125400166,1.5988836954344277,0.9544893081662768,2.2704900005669164,0.785259550580507,2.4500437118227256,"{""81551"": 2.1807691209018154, ""81552"": 0.9919890392655728}",False
electricity,shape,fixed1024,STEP6_D17,MAG_ONLY,TOKEN_GATE_ENTROPY,0.23542684792274815,0.23981266956063005,1.8288531819095843,0.93640798240468,2.7390444449318956,0.7546121604531947,3.016752765582787,"{""81551"": 1.0536136422634068, ""81552"": 2.6150971998847305}",False
electricity,shape,fixed1024,STEP6_D17,MAG_ONLY,B0,0.23542684792274815,0.24266665095247575,2.983435507644372,2.2965533312040787,3.7337489018261945,2.128142967953461,3.9935115561619723,"{""81551"": 0.1729649968200686, ""81552"": 5.718619435399052}",False
electricity,shape,fixed1024,STEP6_D17,MAG_ONLY,PLAIN,0.23542684792274815,0.23975267391464697,1.8042868599825623,1.1036505008188604,2.550388083055813,0.9411514531696188,2.732349031342125,"{""81551"": 2.2643789632146305, ""81552"": 1.3256280960071254}",False
electricity,shape,fixed1024,STEP6_D17,C3,TOKEN_GATE,0.23652868481748035,0.2392522125400166,1.1383500673293523,0.6350636729670761,1.702506147186659,0.5052412397657919,1.8377318556358235,"{""81551"": 2.2156436822578507, ""81552"": 0.014754752152312811}",False
electricity,shape,fixed1024,STEP6_D17,C3,TOKEN_GATE_ENTROPY,0.23652868481748035,0.23981266956063005,1.3693958493379066,0.5936760774056197,2.160204283659502,0.4372147049470177,2.412208925607705,"{""81551"": 1.088890057657188, ""81552"": 1.6538834037485017}",False
electricity,shape,fixed1024,STEP6_D17,C3,B0,0.23652868481748035,0.24266665095247575,2.529381812829923,1.9235660409308917,3.2073661280446126,1.741864581277554,3.4122334584667215,"{""81551"": 0.20855538151153263, ""81552"": 4.788038194244315}",False
electricity,shape,fixed1024,STEP6_D17,C3,PLAIN,0.23652868481748035,0.23975267391464697,1.3447145529289828,0.7774283788095357,1.9424249099773296,0.6690085741106881,2.0569100241171085,"{""81551"": 2.2992237159476736, ""81552"": 0.3516869113671217}",False
electricity,shape,fixed1024,STEP6_D63,MAG_ONLY,TOKEN_GATE,0.1945956931758266,0.19367078154794248,-0.47756900679163383,-0.909148620912516,-0.0047113542772647685,-1.0434307639362719,0.14785573448925318,"{""81551"": -0.2651914023383384, ""81552"": -0.6949484847281306}",False
electricity,shape,fixed1024,STEP6_D63,MAG_ONLY,TOKEN_GATE_ENTROPY,0.1945956931758266,0.19377076797688275,-0.42572221164043356,-0.8060247528580089,-0.05133612637556547,-0.9132005528629452,0.08034343985460805,"{""81551"": 0.2716634464318579, ""81552"": -1.1465939945704884}",False
electricity,shape,fixed1024,STEP6_D63,MAG_ONLY,B0,0.1945956931758266,0.19649476820014639,0.9664761264205457,0.45894964449619907,1.5083067242352977,0.3195117812674608,1.665209339865974,"{""81551"": 2.86216072096821, ""81552"": -1.0432518739633911}",False
electricity,shape,fixed1024,STEP6_D63,MAG_ONLY,PLAIN,0.1945956931758266,0.19358300482487678,-0.5231287487586611,-0.9199092635533823,-0.10362819732845333,-1.0426110892009,0.04008376652226302,"{""81551"": -0.20218481839986424, ""81552"": -0.8523518737336921}",False
electricity,shape,fixed1024,STEP6_D63,C3,TOKEN_GATE,0.194340375272244,0.19367078154794248,-0.3457381226789513,-0.7890583643271271,0.14426268638145492,-0.9405159015460087,0.3161557311210872,"{""81551"": -0.40151823940464126, ""81552"": -0.2886442841629533}",False
electricity,shape,fixed1024,STEP6_D63,C3,TOKEN_GATE_ENTROPY,0.194340375272244,0.19377076797688275,-0.29395935274880713,-0.6622742270841814,0.09892538046359965,-0.7751931378901834,0.23565342909856973,"{""81551"": 0.136066550858438, ""81552"": -0.7384674039988992}",False
electricity,shape,fixed1024,STEP6_D63,C3,B0,0.194340375272244,0.19649476820014639,1.0964123613245391,0.562989149946975,1.6777103083137883,0.4053170426451976,1.8509749688620112,"{""81551"": 2.7300860278154704, ""81552"": -0.6355422689340529}",False
electricity,shape,fixed1024,STEP6_D63,C3,PLAIN,0.194340375272244,0.19358300482487678,-0.39123808830860973,-0.7975811425439444,0.04136047964127153,-0.9350321302457936,0.2031246656078208,"{""81551"": -0.3384259877665219, ""81552"": -0.4454125503634776}",False
electricity,shape,fixed1024,STEP8_D31,MAG_ONLY,TOKEN_GATE,0.20797190954428274,0.20953119680403565,0.744179045190696,0.22872330769072968,1.2646376335482328,0.08936224184571358,1.3830044033412066,"{""81551"": 0.6610128539415228, ""81552"": 0.8272568843010641}",False
electricity,shape,fixed1024,STEP8_D31,MAG_ONLY,TOKEN_GATE_ENTROPY,0.20797190954428274,0.21022839574090818,1.0733498625021154,0.6273980182651515,1.5832102517635844,0.520111898614559,1.7225268070478992,"{""81551"": 1.0649716370708884, ""81552"": 1.0817317966467788}",False
electricity,shape,fixed1024,STEP8_D31,MAG_ONLY,B0,0.20797190954428274,0.21265019659537276,2.1999918767965143,1.474231721269663,2.9565227790380373,1.2993020714899106,3.1499061501733308,"{""81551"": 0.9332704910247402, ""81552"": 3.435474575835973}",False
electricity,shape,fixed1024,STEP8_D31,MAG_ONLY,PLAIN,0.20797190954428274,0.20973700672065032,0.8415764122725933,0.32992170499137247,1.4122318179860187,0.16440820019783073,1.5235712326095237,"{""81551"": 0.6887141348873027, ""81552"": 0.99406198108134}",False
electricity,shape,fixed1024,STEP8_D31,C3,TOKEN_GATE,0.2079890583511187,0.20953119680403565,0.7359946759428082,0.23785218764371008,1.233433508889418,0.11801857386467544,1.360397398865696,"{""81551"": 0.6595268805390186, ""81552"": 0.8123812352917481}",False
electricity,shape,fixed1024,STEP8_D31,C3,TOKEN_GATE_ENTROPY,0.2079890583511187,0.21022839574090818,1.0651926357985064,0.6620825939181701,1.544621228820408,0.5622607699715126,1.6418360262199099,"{""81551"": 1.0634917063312321, ""81552"": 1.0668943182008506}",False
electricity,shape,fixed1024,STEP8_D31,C3,B0,0.2079890583511187,0.21265019659537276,2.191927549976924,1.4525914550246208,2.9546133661950416,1.2704036174670863,3.172484309813685,"{""81551"": 0.9317885902186851, ""81552"": 3.4209901525778075}",False
electricity,shape,fixed1024,STEP8_D31,C3,PLAIN,0.2079890583511187,0.20973700672065032,0.8334000741508252,0.3488426811312484,1.3727924798033175,0.19018376587591238,1.4951529058660538,"{""81551"": 0.6872285758575236, ""81552"": 0.9792113523950929}",False
electricity,shape,fixed1024,STEP8_D33,MAG_ONLY,TOKEN_GATE,0.20951858264053966,0.21311705559984812,1.688496000087858,1.1641084375224444,2.2945238027397172,1.0220191378057453,2.4102239140109094,"{""81551"": 0.9791755967690663, ""81552"": 2.3865625048449246}",False
electricity,shape,fixed1024,STEP8_D33,MAG_ONLY,TOKEN_GATE_ENTROPY,0.20951858264053966,0.21300911452938703,1.638677244661202,1.114522172100947,2.24689669208116,1.0089648402082991,2.3851727262877827,"{""81551"": 1.4658343600118084, ""81552"": 1.8106265515197228}",False
