panel,kind,arm,seed,stage,step,condition,nmae,mae,pinball
electricity,shape,B0,81552,selected,512,PAIRED_SHIFT8_D32,0.21438705495349572,13.806072913704034,0.17636629834536
electricity,shape,B0,81552,selected,512,PULSE8_D32,2.9513351355726445,223.56778593568015,2.8377340143590426
electricity,shape,B0,81552,selected,512,RAMP8_D32,0.4598948315492489,33.43505424337167,0.3585019199293509
electricity,shape,B0,81552,selected,512,STEP12_D17,0.341316569364508,23.03958914577913,0.27943486593235956
electricity,shape,B0,81552,selected,512,STEP12_D63,0.21207998090346422,14.313653775212273,0.1741910707320354
electricity,shape,B0,81552,selected,512,STEP6_D17,0.24596103995155696,16.070248990015344,0.20218562786113534
electricity,shape,B0,81552,selected,512,STEP6_D63,0.19075685138602153,12.777834841871591,0.15619711405474937
electricity,shape,B0,81552,selected,512,STEP8_D31,0.21530502116197592,13.840237011104962,0.178001569663412
electricity,shape,B0,81552,selected,512,STEP8_D33,0.21906307285666615,14.10002509186054,0.17964536880492146
electricity,shape,C3,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.20549214519604125,13.397298962514139,0.1691515535918283
electricity,shape,C3,81551,fixed1024,1024,PULSE8_D32,2.9864796282574626,226.48744640991208,2.884320678580109
electricity,shape,C3,81551,fixed1024,1024,RAMP8_D32,0.5391172877823662,39.06582774891709,0.41878138355209876
electricity,shape,C3,81551,fixed1024,1024,STEP12_D17,0.29943224991193484,19.724470857428468,0.24542427613640505
electricity,shape,C3,81551,fixed1024,1024,STEP12_D63,0.21850421552823887,14.816822806554171,0.17759164843874975
electricity,shape,C3,81551,fixed1024,1024,STEP6_D17,0.23887303821924483,15.569201813179376,0.1954491532588574
electricity,shape,C3,81551,fixed1024,1024,STEP6_D63,0.19671155873702054,13.165184152198988,0.1603060757314189
electricity,shape,C3,81551,fixed1024,1024,STEP8_D31,0.20803865911221822,13.523597349189599,0.17118215329230121
electricity,shape,C3,81551,fixed1024,1024,STEP8_D33,0.20904097034571312,13.602872780682974,0.1713797565663159
electricity,shape,C3,81551,selected,768,PAIRED_SHIFT8_D32,0.20478331838228298,13.391985777561054,0.16845487683833463
electricity,shape,C3,81551,selected,768,PULSE8_D32,2.9980059546766236,227.37603820032382,2.8964183603650717
electricity,shape,C3,81551,selected,768,RAMP8_D32,0.5301479703551113,38.36182504271318,0.41177671638038627
electricity,shape,C3,81551,selected,768,STEP12_D17,0.2969892494415744,19.583761856034958,0.2439933189701285
electricity,shape,C3,81551,selected,768,STEP12_D63,0.22143728812210642,15.040737799325537,0.17964694220611738
electricity,shape,C3,81551,selected,768,STEP6_D17,0.23902000299599513,15.581409455911487,0.1955912649317344
electricity,shape,C3,81551,selected,768,STEP6_D63,0.19716696559272237,13.230394666425006,0.1606477007817783
electricity,shape,C3,81551,selected,768,STEP8_D31,0.20789581644530947,13.55654183761228,0.17082638966805191
electricity,shape,C3,81551,selected,768,STEP8_D33,0.20726381115118317,13.529395959915094,0.16980647558470677
electricity,shape,C3,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.20594848758418766,13.259556825058754,0.16950484409804845
electricity,shape,C3,81552,fixed1024,1024,PULSE8_D32,2.9794661049227735,225.92800219499622,2.873101420317185
electricity,shape,C3,81552,fixed1024,1024,RAMP8_D32,0.4363061336969255,31.584334418600736,0.3418616483443678
electricity,shape,C3,81552,fixed1024,1024,STEP12_D17,0.3010858627054494,20.02149112555604,0.24886239360924767
electricity,shape,C3,81552,fixed1024,1024,STEP12_D63,0.21120575431728247,14.38433555739571,0.17280783531552601
electricity,shape,C3,81552,fixed1024,1024,STEP6_D17,0.2341843314157159,15.327043872775977,0.19321196914922448
electricity,shape,C3,81552,fixed1024,1024,STEP6_D63,0.1919691918074674,12.943326454895148,0.15692585652894878
electricity,shape,C3,81552,fixed1024,1024,STEP8_D31,0.20793945759001917,13.375324261162227,0.17168290501330455
electricity,shape,C3,81552,fixed1024,1024,STEP8_D33,0.21064018693066053,13.546245710938468,0.17276910128452477
electricity,shape,C3,81552,selected,768,PAIRED_SHIFT8_D32,0.2049563213411614,13.207620875162494,0.16860810190435135
electricity,shape,C3,81552,selected,768,PULSE8_D32,2.990601584052126,226.72282574337441,2.882819510401034
electricity,shape,C3,81552,selected,768,RAMP8_D32,0.43087547298681134,31.040567174925414,0.33758344203338025
electricity,shape,C3,81552,selected,768,STEP12_D17,0.30332845133441727,20.229791282387545,0.251194403757026
electricity,shape,C3,81552,selected,768,STEP12_D63,0.21722091871764354,14.818850706280175,0.17683001061800796
electricity,shape,C3,81552,selected,768,STEP6_D17,0.2346741849754628,15.334660678150804,0.19360744199431798
electricity,shape,C3,81552,selected,768,STEP6_D63,0.19436920089812967,13.189843375151167,0.15858643382783022
electricity,shape,C3,81552,selected,768,STEP8_D31,0.20679418011084882,13.297746395106454,0.1705857709794938
electricity,shape,C3,81552,selected,768,STEP8_D33,0.208018594293347,13.394328023991424,0.1706936646777181
electricity,shape,MAG_ONLY,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.20558481886616045,13.385123727282103,0.1691750105650321
electricity,shape,MAG_ONLY,81551,fixed1024,1024,PULSE8_D32,2.985563775685048,226.5025353035744,2.88343145362442
electricity,shape,MAG_ONLY,81551,fixed1024,1024,RAMP8_D32,0.5378923284382193,38.880235407506305,0.41755893920906045
electricity,shape,MAG_ONLY,81551,fixed1024,1024,STEP12_D17,0.30090430207206453,19.76001880590731,0.2465101570509788
electricity,shape,MAG_ONLY,81551,fixed1024,1024,STEP12_D63,0.21725425273288776,14.708851911013664,0.17668686608528758
electricity,shape,MAG_ONLY,81551,fixed1024,1024,STEP6_D17,0.2389582317281187,15.535682008726313,0.1955394827900343
electricity,shape,MAG_ONLY,81551,fixed1024,1024,STEP6_D63,0.19644446053883338,13.15079447716813,0.16008890126018757
electricity,shape,MAG_ONLY,81551,fixed1024,1024,STEP8_D31,0.20803554718910747,13.514627782541462,0.17114284241128214
electricity,shape,MAG_ONLY,81551,fixed1024,1024,STEP8_D33,0.2093428024939328,13.603669814968846,0.17152369053097935
electricity,shape,MAG_ONLY,81551,selected,768,PAIRED_SHIFT8_D32,0.204623093178736,13.369926046186931,0.1682833458911296
electricity,shape,MAG_ONLY,81551,selected,768,PULSE8_D32,2.998370158958871,227.47182003916532,2.8964778467322656
electricity,shape,MAG_ONLY,81551,selected,768,RAMP8_D32,0.5288581419875704,38.195375971405646,0.4103965290362461
electricity,shape,MAG_ONLY,81551,selected,768,STEP12_D17,0.2973773903823255,19.562945650809894,0.24419179772758481
electricity,shape,MAG_ONLY,81551,selected,768,STEP12_D63,0.22059949053546246,14.968713034264375,0.17903128912269023
electricity,shape,MAG_ONLY,81551,selected,768,STEP6_D17,0.23927092701151537,15.572933350019284,0.19575129976291555
electricity,shape,MAG_ONLY,81551,selected,768,STEP6_D63,0.19691358909000642,13.216966657407486,0.16042619578886233
electricity,shape,MAG_ONLY,81551,selected,768,STEP8_D31,0.20785851367300873,13.54690703209798,0.1707474994950454
electricity,shape,MAG_ONLY,81551,selected,768,STEP8_D33,0.20726267315553618,13.516883632040509,0.16975035422647303
electricity,shape,MAG_ONLY,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.20588890323084488,13.262719339121583,0.16945965466387838
electricity,shape,MAG_ONLY,81552,fixed1024,1024,PULSE8_D32,2.980330714815212,225.98549909162102,2.873598334162415
electricity,shape,MAG_ONLY,81552,fixed1024,1024,RAMP8_D32,0.4266079724157542,30.76964582815304,0.3346593933855778
electricity,shape,MAG_ONLY,81552,fixed1024,1024,STEP12_D17,0.2905752954697104,19.316167086531372,0.24096805284614706
electricity,shape,MAG_ONLY,81552,fixed1024,1024,STEP12_D63,0.2125816609541409,14.49262039887085,0.17372161352000534
electricity,shape,MAG_ONLY,81552,fixed1024,1024,STEP6_D17,0.2318954641173776,15.181489102271625,0.19135822505885716
electricity,shape,MAG_ONLY,81552,fixed1024,1024,STEP6_D63,0.19274692581281974,13.020641375195126,0.15745509785572795
electricity,shape,MAG_ONLY,81552,fixed1024,1024,STEP8_D31,0.20790827189945799,13.376848693690976,0.17168994507039298
electricity,shape,MAG_ONLY,81552,fixed1024,1024,STEP8_D33,0.20969436278714648,13.495057836198729,0.1719888927377637
electricity,shape,MAG_ONLY,81552,selected,768,PAIRED_SHIFT8_D32,0.20470281626954887,13.196565845051492,0.1683761673465109
electricity,shape,MAG_ONLY,81552,selected,768,PULSE8_D32,2.992174020015917,226.82484868579195,2.884247202530381
electricity,shape,MAG_ONLY,81552,selected,768,RAMP8_D32,0.424319231284178,30.535245524208225,0.33295939935732694
electricity,shape,MAG_ONLY,81552,selected,768,STEP12_D17,0.29347326117411676,19.576966303934675,0.2433904865857917
electricity,shape,MAG_ONLY,81552,selected,768,STEP12_D63,0.21922411596039454,14.970084429039996,0.17821611426187312
electricity,shape,MAG_ONLY,81552,selected,768,STEP6_D17,0.23304609494013473,15.249430705562808,0.19213993449712402
electricity,shape,MAG_ONLY,81552,selected,768,STEP6_D63,0.19518129462457415,13.24784526459803,0.15912085295608774
electricity,shape,MAG_ONLY,81552,selected,768,STEP8_D31,0.2067761628209813,13.299600480801454,0.17056919488711797
electricity,shape,MAG_ONLY,81552,selected,768,STEP8_D33,0.20728839576279726,13.355785315570934,0.1700461246961148
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.20673512885424072,13.346873080107882,0.17040020193182448
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,PULSE8_D32,2.9870722812470065,226.74734687475745,2.8829532567825504
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,RAMP8_D32,0.5288525176474826,38.11503388296125,0.40918239600363104
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,STEP12_D17,0.2999911617079172,19.493976744154015,0.24793918922016417
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,STEP12_D63,0.2223298290851147,14.999670448381393,0.1813433378220024
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,STEP6_D17,0.23814303520341906,15.323879412309067,0.19551947956461202
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,STEP6_D63,0.19912747544991058,13.38651161733519,0.16226052294617
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,STEP8_D31,0.20840474925496763,13.485776008755803,0.1718867187892492
electricity,shape,PETSA_XY_OFFLINE,81551,fixed1024,1024,STEP8_D33,0.2092953059163808,13.503771245510737,0.17169447082594552
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,PAIRED_SHIFT8_D32,0.20532466681577283,13.302623035473275,0.16895599952532905
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,PULSE8_D32,2.9993628006286754,227.741289749563,2.896152200434252
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,RAMP8_D32,0.5176674548941246,37.14880155815006,0.4004018340563362
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,STEP12_D17,0.2976134437030177,19.302716650314874,0.2463454281052224
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,STEP12_D63,0.22764207589342494,15.458474554858238,0.18480986293340487
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,STEP6_D17,0.2367734488983536,15.252728680112371,0.1944643993170591
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,STEP6_D63,0.201411379272444,13.61175148126866,0.16387940067193746
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,STEP8_D31,0.20731870912386494,13.453201108034959,0.17060536139297555
electricity,shape,PETSA_XY_OFFLINE,81551,selected,768,STEP8_D33,0.20760648634134504,13.43946011728196,0.17010816854842176
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.20666527781754906,13.327655112513176,0.1699532168296502
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,PULSE8_D32,2.9961735407472774,227.08239848300536,2.8840447263068723
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,RAMP8_D32,0.41867133593624356,30.111237076125754,0.3270258898127387
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,STEP12_D17,0.2881398839755764,19.09408712642779,0.2397430090233227
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,STEP12_D63,0.22385254708631835,15.252171775005664,0.18231526726463676
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,STEP6_D17,0.23349479517545368,15.284628048923896,0.19271825122673755
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,STEP6_D63,0.19600536786022363,13.204788322872943,0.15963773626521033
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,STEP8_D31,0.20831615412632815,13.419862244350902,0.17149907209434306
electricity,shape,PETSA_XY_OFFLINE,81552,fixed1024,1024,STEP8_D33,0.21024931627108465,13.538179278953493,0.1721433321875059
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,PAIRED_SHIFT8_D32,0.20583214447438355,13.301340408897023,0.16911498825637852
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,PULSE8_D32,3.00994217251227,228.10636697918721,2.897212237746261
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,RAMP8_D32,0.41813985843722196,30.01056583902041,0.32689195989252423
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,STEP12_D17,0.2894560951880518,19.16573438157181,0.24054074928128527
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,STEP12_D63,0.24211414087650876,16.638937853753045,0.19476811617097553
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,STEP6_D17,0.23424731762845877,15.318141484932623,0.19324704759973624
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,STEP6_D63,0.20254253406689604,13.734245344908492,0.1641550037550014
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,STEP8_D31,0.20812209890283534,13.42527841577984,0.17097173116497516
electricity,shape,PETSA_XY_OFFLINE,81552,selected,768,STEP8_D33,0.20764233758546832,13.396724546105908,0.17011926852047554
electricity,shape,PLAIN,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.2088059125347873,13.624492612900493,0.17224520116614203
electricity,shape,PLAIN,81551,fixed1024,1024,PULSE8_D32,2.965597166711496,224.7705938845029,2.865672846553756
electricity,shape,PLAIN,81551,fixed1024,1024,RAMP8_D32,0.5501787954038578,40.12333257008529,0.4294931860946955
electricity,shape,PLAIN,81551,fixed1024,1024,STEP12_D17,0.31502181316451155,20.889104160836954,0.2562783856860399
electricity,shape,PLAIN,81551,fixed1024,1024,STEP12_D63,0.21965510897842208,14.921916140311746,0.17840397070713648
electricity,shape,PLAIN,81551,fixed1024,1024,STEP6_D17,0.24449451407095524,15.988532587216595,0.19918443310575643
electricity,shape,PLAIN,81551,fixed1024,1024,STEP6_D63,0.19604808108212107,13.129203267582644,0.15989925781302822
electricity,shape,PLAIN,81551,fixed1024,1024,STEP8_D31,0.20947825353068839,13.641326546731083,0.17307468253520922
electricity,shape,PLAIN,81551,fixed1024,1024,STEP8_D33,0.21220320419907684,13.813947242925295,0.17447263761158407
electricity,shape,PLAIN,81551,selected,512,PAIRED_SHIFT8_D32,0.20505801983541475,13.429455710805604,0.16889890633188678
electricity,shape,PLAIN,81551,selected,512,PULSE8_D32,2.988170780966064,226.39645462145563,2.884917842456568
electricity,shape,PLAIN,81551,selected,512,RAMP8_D32,0.5417752375211132,39.546307764454816,0.4202993893946363
electricity,shape,PLAIN,81551,selected,512,STEP12_D17,0.307403281977952,20.40298266048272,0.2514278560146887
electricity,shape,PLAIN,81551,selected,512,STEP12_D63,0.22401693357117947,15.244009353972245,0.18153044529092202
electricity,shape,PLAIN,81551,selected,512,STEP6_D17,0.24243372337926059,15.829599962711155,0.19803133374055124
electricity,shape,PLAIN,81551,selected,512,STEP6_D63,0.19672811278990643,13.192751526551914,0.16024651618328842
electricity,shape,PLAIN,81551,selected,512,STEP8_D31,0.2067769163174251,13.508204035695377,0.1703331324990943
electricity,shape,PLAIN,81551,selected,512,STEP8_D33,0.20734526945061804,13.556888738817774,0.17018305968070724
electricity,shape,PLAIN,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.21016006454604297,13.523435527442944,0.17282261470309276
electricity,shape,PLAIN,81552,fixed1024,1024,PULSE8_D32,2.9610386759809084,224.5384540480154,2.8574467732403
electricity,shape,PLAIN,81552,fixed1024,1024,RAMP8_D32,0.4443455181722987,32.17388202533489,0.347134917422677
electricity,shape,PLAIN,81552,fixed1024,1024,STEP12_D17,0.3085662856970167,20.529050959794798,0.2550143042219458
electricity,shape,PLAIN,81552,fixed1024,1024,STEP12_D63,0.20870337557453714,14.156927107377358,0.17147495578102542
electricity,shape,PLAIN,81552,fixed1024,1024,STEP6_D17,0.23501083375833873,15.33074615829172,0.19371325116928276
electricity,shape,PLAIN,81552,fixed1024,1024,STEP6_D63,0.1911179285676325,12.875231045803435,0.15648384393262157
electricity,shape,PLAIN,81552,fixed1024,1024,STEP8_D31,0.20999575991061223,13.470534433388842,0.17343686743026276
electricity,shape,PLAIN,81552,fixed1024,1024,STEP8_D33,0.21504565827045094,13.833939388939253,0.17637174146497597
electricity,shape,PLAIN,81552,selected,1024,PAIRED_SHIFT8_D32,0.21016006454604297,13.523435527442944,0.17282261470309276
electricity,shape,PLAIN,81552,selected,1024,PULSE8_D32,2.9610386759809084,224.5384540480154,2.8574467732403
electricity,shape,PLAIN,81552,selected,1024,RAMP8_D32,0.4443455181722987,32.17388202533489,0.347134917422677
electricity,shape,PLAIN,81552,selected,1024,STEP12_D17,0.3085662856970167,20.529050959794798,0.2550143042219458
electricity,shape,PLAIN,81552,selected,1024,STEP12_D63,0.20870337557453714,14.156927107377358,0.17147495578102542
electricity,shape,PLAIN,81552,selected,1024,STEP6_D17,0.23501083375833873,15.33074615829172,0.19371325116928276
electricity,shape,PLAIN,81552,selected,1024,STEP6_D63,0.1911179285676325,12.875231045803435,0.15648384393262157
electricity,shape,PLAIN,81552,selected,1024,STEP8_D31,0.20999575991061223,13.470534433388842,0.17343686743026276
electricity,shape,PLAIN,81552,selected,1024,STEP8_D33,0.21504565827045094,13.833939388939253,0.17637174146497597
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.2081837639962471,13.59761320569062,0.17172967472384476
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,PULSE8_D32,2.9685983339053,224.98990599796525,2.868392506572899
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,RAMP8_D32,0.5469847712453241,39.87725222784251,0.42648042236606104
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,STEP12_D17,0.31205631830892827,20.696390693104476,0.254094678363889
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,STEP12_D63,0.2198181398086571,14.921354583759134,0.17850949749479658
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,STEP6_D17,0.2442855352476287,15.994983524045994,0.1989783679479313
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,STEP6_D63,0.19592488458985977,13.118334715972262,0.15974296424299866
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,STEP8_D31,0.20941983924522206,13.648087051710041,0.17292809276763854
electricity,shape,TOKEN_GATE,81551,fixed1024,1024,STEP8_D33,0.2114129060786755,13.772443307035221,0.1738103749646555
electricity,shape,TOKEN_GATE,81551,selected,768,PAIRED_SHIFT8_D32,0.2047849997261071,13.41281971916965,0.16865126632787644
electricity,shape,TOKEN_GATE,81551,selected,768,PULSE8_D32,2.988442495466016,226.51179024440353,2.8884592215504115
electricity,shape,TOKEN_GATE,81551,selected,768,RAMP8_D32,0.5387974726540711,39.21034541891835,0.4198550025691922
electricity,shape,TOKEN_GATE,81551,selected,768,STEP12_D17,0.30903026181531984,20.46779564900086,0.2526292409712115
electricity,shape,TOKEN_GATE,81551,selected,768,STEP12_D63,0.22834611665276264,15.603928762582289,0.1844986398028332
electricity,shape,TOKEN_GATE,81551,selected,768,STEP6_D17,0.24279022735711903,15.89159052164008,0.19817549896453499
electricity,shape,TOKEN_GATE,81551,selected,768,STEP6_D63,0.19851768844244583,13.360700611154913,0.16151672177865672
electricity,shape,TOKEN_GATE,81551,selected,768,STEP8_D31,0.20554669941569237,13.432290936461557,0.16943121732277477
electricity,shape,TOKEN_GATE,81551,selected,768,STEP8_D33,0.2073007676175281,13.554883404682991,0.17014551097599143
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,PAIRED_SHIFT8_D32,0.21006092842995733,13.528653094260065,0.17266003924486917
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,PULSE8_D32,2.9620250057336133,224.63198092927632,2.858453569669452
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,RAMP8_D32,0.4429921776706211,32.062354336120244,0.3460667211466971
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,STEP12_D17,0.3065881814136656,20.366309789819677,0.2534559137877992
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,STEP12_D63,0.20926833071383527,14.16771501571395,0.17202779488820785
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,STEP6_D17,0.23421888983240458,15.287090647950974,0.19323418068792933
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,STEP6_D63,0.1914166785060252,12.899274416488328,0.15677350560453798
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,STEP8_D31,0.20964255436284926,13.448396450829184,0.1731547273043218
electricity,shape,TOKEN_GATE,81552,fixed1024,1024,STEP8_D33,0.21482120512102076,13.829902726776885,0.1760951461281275
electricity,shape,TOKEN_GATE,81552,selected,1024,PAIRED_SHIFT8_D32,0.21006092842995733,13.528653094260065,0.17266003924486917
electricity,shape,TOKEN_GATE,81552,selected,1024,PULSE8_D32,2.9620250057336133,224.63198092927632,2.858453569669452
electricity,shape,TOKEN_GATE,81552,selected,1024,RAMP8_D32,0.4429921776706211,32.062354336120244,0.3460667211466971
electricity,shape,TOKEN_GATE,81552,selected,1024,STEP12_D17,0.3065881814136656,20.366309789819677,0.2534559137877992
electricity,shape,TOKEN_GATE,81552,selected,1024,STEP12_D63,0.20926833071383527,14.16771501571395,0.17202779488820785
electricity,shape,TOKEN_GATE,81552,selected,1024,STEP6_D17,0.23421888983240458,15.287090647950974,0.19323418068792933
electricity,shape,TOKEN_GATE,81552,selected,1024,STEP6_D63,0.1914166785060252,12.899274416488328,0.15677350560453798
electricity,shape,TOKEN_GATE,81552,selected,1024,STEP8_D31,0.20964255436284926,13.448396450829184,0.1731547273043218
electricity,shape,TOKEN_GATE,81552,selected,1024,STEP8_D33,0.21482120512102076,13.829902726776885,0.1760951461281275
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,PAIRED_SHIFT8_D32,0.20900633024234372,13.679744095349465,0.1723037938257463
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,PULSE8_D32,2.964228517058204,224.61139185023785,2.8634772909034543
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,RAMP8_D32,0.5309702931706418,38.549558768855995,0.41211253064879205
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,STEP12_D17,0.2899297827490494,19.153827065273212,0.239612301732519
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,STEP12_D63,0.22089393809607746,14.98716552593676,0.17938716789735512
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,STEP6_D17,0.2415027375170378,15.939687830036906,0.1973043508581864
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,STEP6_D63,0.19697958206022526,13.206684873822413,0.16042661820260112
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,STEP8_D31,0.21027491539797066,13.72672912771962,0.1735137075190655
electricity,shape,TOKEN_GATE_ENTROPY,81551,fixed1024,1024,STEP8_D33,0.2124570712445096,13.85882130588708,0.17450676883339836
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,768,PAIRED_SHIFT8_D32,0.20432928546200757,13.386262916400206,0.1683389694210585
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,768,PULSE8_D32,2.9894681948953,226.57782304404827,2.888979935269894
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,768,RAMP8_D32,0.5241343960412809,37.983604105299996,0.4069314217422734
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,768,STEP12_D17,0.29052341541007237,19.179967980336432,0.23987628848059517
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,768,STEP12_D63,0.2252598412244742,15.308619758999725,0.18233644900020554
electricity,shape,TOKEN_GATE_ENTROPY,81551,selected,768,STEP6_D17,0.23895166280943428,15.69611759046531,0.1955847596235385
